BTC_R,BTC_R_LOW,BTC_R_MAX,BTC_R_V,Date,ETH_B,ETH_B_LOW,ETH_B_MAX,ETH_B_V,ETH_L,ETH_L_LOW,ETH_L_MAX,ETH_L_V,ETH_R,ETH_R_LOW,ETH_R_MAX,ETH_R_V,LTC_B,LTC_B_LOW,LTC_B_MAX,LTC_B_V,LTC_R,LTC_R_LOW,LTC_R_MAX,LTC_R_V,Time
259101,257500,261300,666,28.03.2019,0.0341,0.0341,0.0345,5039.1777,2.26,2.23,2.31,305,8870,8777,9005,1299,0.015,0.015,0.0152,3998,3909,3865,3974,961,21:48
259070,257500,261300,669,28.03.2019,0.0341,0.0341,0.0345,5055.1516,2.26,2.23,2.31,305,8861,8777,9005,1304,0.015,0.015,0.0152,3979,3909,3865,3974,961,21:53
259070,257500,261300,664,28.03.2019,0.034,0.034,0.0345,5097.101,2.26,2.23,2.31,305,8853,8777,9005,1303,0.015,0.015,0.0152,4010,3898,3865,3974,964,21:58
259213,258000,260825,653,29.03.2019,0.034,0.034,0.0344,4566.3307,2.28,2.23,2.31,280,8818,8777,8912,1174,0.0149,0.0149,0.0151,3420,3868,3865,3939,937,10:37
259190,258000,260825,651,29.03.2019,0.034,0.034,0.0344,4543.2537,2.28,2.23,2.31,279,8820,8777,8912,1174,0.0149,0.0149,0.0151,3424,3868,3865,3939,941,10:42
260567,258000,260892,651,29.03.2019,0.0341,0.034,0.0344,4555.265,2.28,2.23,2.31,279,8838,8777,8912,1182,0.0149,0.0149,0.0151,3428,3868,3865,3939,939,10:47
259582,258000,260892,648,29.03.2019,0.0341,0.034,0.0344,4551.1669,2.28,2.23,2.31,280,8848,8777,8912,1183,0.0149,0.0149,0.0151,3391,3865,3865,3939,942,10:52
260242,258000,260892,652,29.03.2019,0.0341,0.034,0.0344,4553.8079,2.28,2.23,2.31,282,8850,8777,8912,1182,0.0149,0.0149,0.0151,3411,3871,3865,3939,942,10:57
260055,258000,260892,656,29.03.2019,0.0341,0.034,0.0344,4550.7552,2.28,2.23,2.31,281,8850,8777,8912,1176,0.0148,0.0148,0.0151,3432,3871,3865,3939,941,11:02
259560,258000,260892,651,29.03.2019,0.0342,0.034,0.0344,4560.7916,2.28,2.23,2.31,281,8851,8777,8912,1177,0.0149,0.0148,0.0151,3429,3871,3865,3939,942,11:07
259384,258000,260892,659,29.03.2019,0.0341,0.034,0.0344,4542.4156,2.28,2.23,2.31,281,8851,8777,8912,1177,0.0148,0.0148,0.0151,3411,3872,3865,3939,946,11:12
259111,258000,260892,659,29.03.2019,0.0341,0.034,0.0344,4549.6397,2.28,2.23,2.31,280,8851,8777,8912,1177,0.0149,0.0148,0.0151,3403,3872,3865,3939,934,11:17
259128,258000,260892,655,29.03.2019,0.0341,0.034,0.0344,4553.9694,2.28,2.23,2.31,281,8847,8777,8912,1179,0.0149,0.0148,0.0151,3422,3872,3865,3939,935,11:22
259218,258000,260892,658,29.03.2019,0.0341,0.034,0.0344,4577.4057,2.28,2.23,2.31,282,8847,8777,8912,1174,0.0149,0.0148,0.0151,3406,3870,3865,3939,933,11:27
259129,258000,260892,654,29.03.2019,0.0342,0.034,0.0344,4561.5517,2.28,2.23,2.31,280,8842,8777,8912,1185,0.0149,0.0148,0.0151,3399,3872,3865,3939,938,11:32
259291,258000,260892,654,29.03.2019,0.0341,0.034,0.0344,4584.6587,2.28,2.23,2.31,282,8843,8777,8912,1194,0.0149,0.0148,0.0151,3414,3878,3865,3939,938,11:37
259244,258000,260892,657,29.03.2019,0.0341,0.034,0.0344,4589.5418,2.28,2.23,2.31,282,8843,8777,8912,1195,0.0149,0.0148,0.0151,3434,3885,3865,3939,949,11:42
258400,258000,260892,658,29.03.2019,0.0341,0.034,0.0344,4587.1654,2.28,2.23,2.31,283,8843,8777,8912,1190,0.0149,0.0148,0.0151,3426,3865,3865,3939,912,11:47
259116,258000,260892,655,29.03.2019,0.0341,0.034,0.0344,4586.1517,2.28,2.23,2.31,283,8843,8777,8912,1192,0.0149,0.0148,0.0151,3411,3865,3865,3939,909,11:52
259116,258000,260892,655,29.03.2019,0.0341,0.034,0.0344,4625.5071,2.28,2.23,2.31,283,8842,8777,8912,1201,0.0149,0.0148,0.0151,3416,3865,3865,3939,908,11:57
259449,258000,260892,655,29.03.2019,0.0341,0.034,0.0344,4580.7962,2.27,2.23,2.31,286,8842,8777,8912,1193,0.0149,0.0148,0.0151,3384,3865,3865,3939,915,12:02
259449,258000,260892,657,29.03.2019,0.0341,0.034,0.0344,4580.8394,2.27,2.23,2.31,284,8842,8777,8912,1193,0.015,0.0148,0.0151,3404,3876,3865,3939,916,12:07
259411,258000,260892,661,29.03.2019,0.0344,0.034,0.0344,4697.2896,2.28,2.23,2.31,286,8867,8777,8913,1209,0.015,0.0148,0.0151,3383,3898,3865,3939,919,12:12
260063,258000,260892,662,29.03.2019,0.0346,0.034,0.0347,4871.4406,2.29,2.23,2.31,288,8997,8777,9000,1258,0.015,0.0148,0.0151,3420,3909,3865,3939,926,12:17
259876,258000,260892,661,29.03.2019,0.0346,0.034,0.0347,4899.1232,2.29,2.23,2.31,289,8998,8777,9013,1287,0.015,0.0148,0.0151,3407,3920,3865,3951,950,12:22
260555,258000,261000,658,29.03.2019,0.0346,0.034,0.0347,4873.2513,2.29,2.23,2.31,289,8998,8777,9013,1291,0.015,0.0148,0.0151,3403,3920,3865,3951,951,12:27
259832,258000,261000,663,29.03.2019,0.0345,0.034,0.0347,4883.7040000000015,2.29,2.23,2.31,289,8950,8777,9013,1321,0.015,0.0148,0.0151,3400,3898,3865,3951,952,12:32
260100,258000,261000,664,29.03.2019,0.0345,0.034,0.0347,4935.1553,2.29,2.23,2.31,290,8960,8777,9013,1321,0.015,0.0148,0.0151,3400,3898,3865,3951,918,12:37
260100,258000,261000,663,29.03.2019,0.0344,0.034,0.0347,4953.3155,2.29,2.23,2.31,289,8980,8777,9013,1321,0.015,0.0148,0.0151,3423,3898,3865,3951,924,12:42
260500,258000,261000,666,29.03.2019,0.0344,0.034,0.0347,4954.6469,2.29,2.23,2.31,289,8970,8777,9013,1319,0.015,0.0148,0.0151,3427,3898,3865,3951,922,12:47
260370,258000,261000,665,29.03.2019,0.0344,0.034,0.0347,4954.7527,2.31,2.23,2.31,289,8970,8777,9013,1319,0.0149,0.0148,0.0151,3416,3887,3865,3951,924,12:52
260277,258000,261000,667,29.03.2019,0.0344,0.034,0.0347,4977.3566,2.3,2.23,2.31,290,8970,8777,9013,1319,0.0149,0.0148,0.0151,3422,3887,3865,3951,918,12:57
260564,258000,261000,665,29.03.2019,0.0344,0.034,0.0347,4971.2819,2.3,2.23,2.31,288,8970,8777,9013,1324,0.0149,0.0148,0.0151,3426,3887,3865,3951,921,13:02
260903,258000,261600,669,29.03.2019,0.0345,0.034,0.0347,5002.3386,2.3,2.23,2.31,289,8977,8777,9017,1364,0.0149,0.0148,0.0151,3426,3887,3865,3951,918,13:07
261616,258000,261900,661,29.03.2019,0.0345,0.034,0.0347,5031.9957,2.3,2.23,2.31,288,9005,8777,9040,1368,0.0149,0.0148,0.0151,3415,3895,3865,3951,920,13:12
261329,258000,261900,665,29.03.2019,0.0344,0.034,0.0347,5022.7801,2.3,2.27,2.31,282,9005,8777,9040,1369,0.0149,0.0148,0.0151,3429,3898,3865,3951,921,13:17
261360,258000,261900,664,29.03.2019,0.0344,0.034,0.0347,4987.8349,2.3,2.27,2.31,279,9000,8777,9040,1373,0.0149,0.0148,0.0151,3430,3898,3865,3951,918,13:22
261348,258000,261900,657,29.03.2019,0.0344,0.034,0.0347,5009.9197,2.3,2.27,2.31,281,9000,8777,9040,1373,0.0149,0.0148,0.0151,3420,3898,3865,3951,916,13:27
261356,258000,261900,658,29.03.2019,0.0344,0.034,0.0347,5058.0573,2.3,2.27,2.31,281,9001,8777,9040,1382,0.0149,0.0148,0.0151,3422,3898,3865,3951,918,13:32
261900,258000,261994,661,29.03.2019,0.0344,0.034,0.0347,5056.1126,2.3,2.27,2.31,279,9005,8777,9040,1374,0.0149,0.0148,0.0151,3425,3898,3865,3951,916,13:37
261374,258000,262000,657,29.03.2019,0.0344,0.034,0.0347,5066.918,2.3,2.27,2.31,281,9000,8777,9040,1378,0.0149,0.0148,0.0151,3448,3898,3865,3951,918,13:42
261366,258000,262000,657,29.03.2019,0.0344,0.034,0.0347,5067.5548,2.3,2.27,2.31,281,9000,8777,9040,1380,0.0149,0.0148,0.0151,3448,3887,3865,3951,927,13:47
261407,258000,262000,657,29.03.2019,0.0344,0.034,0.0347,5060.8798,2.3,2.27,2.31,281,9000,8777,9040,1383,0.0149,0.0148,0.0151,3446,3887,3865,3951,927,13:52
260781,258000,262000,662,29.03.2019,0.0344,0.034,0.0347,5073.8128,2.3,2.27,2.31,279,9000,8777,9040,1388,0.0149,0.0148,0.0151,3451,3887,3865,3951,927,13:57
261013,258000,262000,663,29.03.2019,0.0344,0.034,0.0347,5074.8474,2.3,2.27,2.31,280,8999,8777,9040,1390,0.0149,0.0148,0.0151,3457,3887,3865,3951,922,14:02
261300,258000,262000,662,29.03.2019,0.0344,0.034,0.0347,5093.9161,2.3,2.27,2.31,278,8999,8777,9040,1390,0.0149,0.0148,0.0151,3458,3898,3865,3951,918,14:07
261420,258000,262000,662,29.03.2019,0.0344,0.034,0.0347,5077.8563,2.3,2.27,2.31,280,8978,8777,9040,1386,0.0149,0.0148,0.0151,3441,3900,3865,3951,923,14:12
261746,258000,262000,665,29.03.2019,0.0343,0.034,0.0347,5073.0173,2.3,2.27,2.31,282,8967,8777,9040,1387,0.0149,0.0148,0.0151,3436,3900,3865,3951,922,14:17
261900,258000,262000,662,29.03.2019,0.0343,0.034,0.0347,5081.5497,2.3,2.27,2.31,280,8967,8777,9040,1391,0.0149,0.0148,0.0151,3451,3900,3865,3951,926,14:22
261900,258000,262000,663,29.03.2019,0.0343,0.034,0.0347,5085.3516,2.3,2.27,2.31,280,8967,8777,9040,1390,0.0149,0.0148,0.0151,3433,3900,3865,3951,924,14:27
261900,258000,262000,660,29.03.2019,0.0343,0.034,0.0347,5087.0315,2.3,2.27,2.31,279,8974,8777,9040,1390,0.0149,0.0148,0.0151,3450,3901,3865,3951,927,14:32
261901,258000,262360,659,29.03.2019,0.0343,0.034,0.0347,5092.6135,2.3,2.27,2.31,280,8974,8777,9040,1385,0.0149,0.0148,0.0151,3437,3902,3865,3951,933,14:37
262483,258000,263000,662,29.03.2019,0.0342,0.034,0.0347,5115.3707,2.3,2.27,2.31,281,8974,8777,9040,1365,0.0149,0.0148,0.0151,3445,3908,3865,3951,931,14:42
261938,258000,263000,658,29.03.2019,0.0342,0.034,0.0347,5126.4719,2.3,2.27,2.31,280,8969,8777,9040,1366,0.0148,0.0148,0.0151,3442,3908,3865,3951,930,14:47
263000,258000,263100,661,29.03.2019,0.0342,0.034,0.0347,5154.2925,2.29,2.27,2.31,282,8969,8777,9040,1361,0.0149,0.0148,0.0151,3442,3912,3865,3951,933,14:52
262839,258000,263100,658,29.03.2019,0.0342,0.034,0.0347,5153.8841,2.29,2.27,2.31,284,8969,8777,9040,1362,0.0149,0.0148,0.0151,3474,3920,3865,3960,960,14:57
263082,258000,263360,658,29.03.2019,0.0342,0.034,0.0347,5159.2961,2.29,2.27,2.31,284,8969,8777,9040,1363,0.0149,0.0148,0.0151,3484,3920,3865,3960,963,15:02
261447,258000,263360,661,29.03.2019,0.0342,0.034,0.0347,5167.7205,2.29,2.27,2.31,284,8925,8777,9040,1379,0.0149,0.0148,0.0151,3490,3909,3865,3960,963,15:07
261591,258000,263360,665,29.03.2019,0.0342,0.034,0.0347,5147.8438,2.29,2.27,2.31,284,8926,8777,9040,1362,0.0149,0.0148,0.0151,3498,3898,3865,3960,945,15:12
261800,258000,263360,665,29.03.2019,0.0342,0.034,0.0347,5150.2826,2.29,2.27,2.31,284,8925,8777,9040,1370,0.0149,0.0148,0.0151,3481,3898,3865,3960,934,15:17
261800,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5213.9015,2.29,2.27,2.31,284,8965,8777,9040,1379,0.0149,0.0148,0.0151,3492,3898,3865,3960,937,15:22
261808,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5267.9969999999985,2.29,2.27,2.31,285,8965,8777,9040,1382,0.0149,0.0148,0.0151,3491,3898,3865,3960,932,15:27
261816,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5252.5671,2.29,2.27,2.31,285,8925,8777,9040,1385,0.0149,0.0148,0.0151,3500,3898,3865,3960,933,15:32
261709,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5281.3282,2.29,2.27,2.31,284,8954,8779,9040,1375,0.0149,0.0148,0.0151,3500,3898,3865,3960,932,15:37
261153,258000,263360,668,29.03.2019,0.0342,0.034,0.0347,5279.6016,2.29,2.27,2.31,285,8954,8779,9040,1374,0.0149,0.0148,0.0151,3478,3898,3865,3960,940,15:42
260761,258000,263360,665,29.03.2019,0.0342,0.034,0.0347,5285.5037,2.29,2.27,2.31,284,8924,8779,9040,1376,0.0149,0.0148,0.0151,3478,3898,3865,3960,940,15:47
261461,258000,263360,665,29.03.2019,0.0342,0.034,0.0347,5306.1109,2.29,2.27,2.31,285,8923,8779,9040,1377,0.0149,0.0148,0.0151,3383,3898,3865,3960,940,15:52
261044,258000,263360,667,29.03.2019,0.0342,0.034,0.0347,5278.3284,2.29,2.27,2.31,285,8923,8779,9040,1372,0.0149,0.0148,0.0151,3401,3898,3865,3960,940,15:57
261600,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5276.8217,2.29,2.27,2.31,283,8939,8779,9040,1386,0.0149,0.0148,0.0151,3384,3898,3865,3960,929,16:02
261136,258000,263360,668,29.03.2019,0.0342,0.034,0.0347,5276.1171,2.29,2.27,2.31,283,8939,8779,9040,1385,0.0149,0.0148,0.0151,3397,3898,3865,3960,931,16:07
261413,258000,263360,668,29.03.2019,0.0342,0.034,0.0347,5294.8704,2.29,2.27,2.31,283,8935,8779,9040,1378,0.0149,0.0148,0.0151,3403,3898,3865,3960,933,16:12
261564,258000,263360,664,29.03.2019,0.0342,0.034,0.0347,5288.4654,2.29,2.27,2.31,283,8935,8779,9040,1375,0.0149,0.0148,0.0151,3397,3898,3865,3960,924,16:17
261499,258000,263360,660,29.03.2019,0.0342,0.034,0.0347,5293.2365,2.29,2.27,2.31,281,8943,8779,9040,1378,0.0149,0.0148,0.0151,3380,3898,3865,3960,908,16:22
261414,258000,263360,663,29.03.2019,0.0342,0.034,0.0347,5303.2363,2.29,2.27,2.31,281,8972,8779,9040,1379,0.0149,0.0148,0.0151,3412,3898,3865,3960,911,16:27
261452,258000,263360,663,29.03.2019,0.0342,0.034,0.0347,5300.1133,2.29,2.27,2.31,283,8961,8779,9040,1391,0.0149,0.0148,0.0151,3393,3898,3865,3960,914,16:32
261373,258000,263360,663,29.03.2019,0.0342,0.034,0.0347,5274.0529,2.29,2.27,2.31,283,8950,8779,9040,1398,0.0149,0.0148,0.0151,3413,3898,3865,3960,911,16:37
261879,258000,263360,667,29.03.2019,0.0343,0.034,0.0347,5249.8008,2.29,2.27,2.31,283,8950,8779,9040,1395,0.0149,0.0148,0.0151,3379,3907,3865,3960,911,16:42
261879,258000,263360,664,29.03.2019,0.0343,0.034,0.0347,5246.4794,2.29,2.27,2.31,283,8951,8779,9040,1403,0.0149,0.0148,0.0151,3389,3907,3865,3960,909,16:47
261879,258000,263360,661,29.03.2019,0.0343,0.034,0.0347,5274.0349,2.29,2.27,2.31,281,8952,8779,9040,1408,0.0149,0.0148,0.0151,3405,3898,3865,3960,921,16:52
261879,258000,263360,664,29.03.2019,0.0343,0.034,0.0347,5258.3878,2.29,2.27,2.31,282,8953,8779,9040,1412,0.0149,0.0148,0.0151,3410,3898,3865,3960,919,16:57
261879,258000,263360,664,29.03.2019,0.0343,0.034,0.0347,5258.4733,2.29,2.27,2.31,281,8953,8779,9040,1411,0.0149,0.0148,0.0151,3404,3898,3865,3960,919,17:02
261816,258000,263360,660,29.03.2019,0.0343,0.034,0.0347,5261.1198,2.29,2.27,2.31,281,8953,8794,9040,1398,0.0149,0.0148,0.0151,3402,3899,3865,3960,916,17:07
261744,258000,263360,663,29.03.2019,0.0343,0.034,0.0347,5254.7275,2.29,2.27,2.31,281,8955,8794,9040,1401,0.0149,0.0148,0.0151,3387,3899,3865,3960,916,17:12
261226,258000,263360,660,29.03.2019,0.0343,0.034,0.0347,5247.3296,2.29,2.27,2.31,282,8955,8794,9040,1393,0.0149,0.0148,0.0151,3395,3899,3865,3960,904,17:17
261226,258000,263360,661,29.03.2019,0.0343,0.034,0.0347,5264.6219,2.3,2.27,2.31,281,8948,8794,9040,1401,0.0149,0.0148,0.0151,3395,3899,3865,3960,897,17:22
261283,258000,263360,658,29.03.2019,0.0343,0.034,0.0347,5268.4481,2.3,2.27,2.31,279,8940,8794,9040,1400,0.0149,0.0148,0.0151,3394,3905,3865,3960,895,17:27
261826,258000,263360,657,29.03.2019,0.0343,0.034,0.0347,5252.7615,2.3,2.27,2.4,289,8941,8794,9040,1396,0.0149,0.0148,0.0151,3395,3905,3865,3960,898,17:32
261450,258000,263360,654,29.03.2019,0.0343,0.034,0.0347,5230.1606,2.3,2.27,2.4,296,8946,8794,9040,1434,0.0149,0.0148,0.0151,3384,3905,3865,3960,904,17:37
261527,258000,263360,655,29.03.2019,0.0343,0.034,0.0347,5233.5937,2.31,2.27,2.4,344,8954,8794,9040,1447,0.0149,0.0148,0.0151,3439,3887,3865,3960,945,17:42
261357,258000,263360,652,29.03.2019,0.0343,0.034,0.0347,5225.4328,2.3,2.27,2.4,352,8954,8794,9040,1436,0.0149,0.0148,0.0151,3443,3887,3865,3960,933,17:47
261810,258000,263360,657,29.03.2019,0.0343,0.034,0.0347,5219.2419,2.3,2.27,2.4,355,8954,8794,9040,1434,0.0149,0.0148,0.0151,3448,3887,3865,3960,928,17:52
262263,258000,263360,657,29.03.2019,0.0343,0.034,0.0347,5226.2516,2.3,2.27,2.4,351,8955,8794,9040,1459,0.0149,0.0148,0.0151,3466,3887,3865,3960,930,17:57
262244,258000,263360,661,29.03.2019,0.0343,0.034,0.0347,5201.8655,2.3,2.27,2.4,352,8966,8794,9040,1482,0.0149,0.0148,0.0151,3450,3887,3865,3960,927,18:02
262441,258000,263360,651,29.03.2019,0.0343,0.034,0.0347,5236.2402,2.3,2.27,2.4,352,8967,8794,9040,1479,0.0149,0.0148,0.0151,3438,3888,3865,3960,926,18:07
262658,258000,263360,655,29.03.2019,0.0343,0.034,0.0347,5246.9253,2.3,2.27,2.4,352,8966,8794,9040,1476,0.0149,0.0148,0.0151,3447,3888,3865,3960,920,18:12
262654,258000,263360,655,29.03.2019,0.0343,0.034,0.0347,5215.6287,2.3,2.27,2.4,352,8967,8794,9040,1469,0.0149,0.0148,0.0151,3433,3888,3865,3960,922,18:17
262507,258000,263456,651,29.03.2019,0.0343,0.034,0.0347,5252.9159,2.3,2.27,2.4,352,8967,8794,9040,1461,0.0149,0.0148,0.0151,3431,3888,3865,3960,920,18:22
262757,258000,263456,650,29.03.2019,0.0343,0.034,0.0347,5261.3837,2.3,2.27,2.4,352,8974,8794,9040,1465,0.0149,0.0148,0.0151,3445,3888,3865,3960,917,18:27
262659,258000,263456,648,29.03.2019,0.0343,0.034,0.0347,5239.7406,2.3,2.27,2.4,352,9019,8794,9040,1464,0.0149,0.0148,0.0151,3435,3900,3865,3960,914,18:32
262746,258000,263500,654,29.03.2019,0.0343,0.034,0.0347,5264.7526,2.3,2.27,2.4,350,9017,8794,9040,1471,0.0149,0.0148,0.0151,3419,3909,3865,3960,918,18:37
263000,258000,263544,650,29.03.2019,0.0343,0.034,0.0347,5265.7102,2.3,2.27,2.4,351,8974,8794,9040,1478,0.0149,0.0148,0.0151,3439,3909,3865,3960,940,18:42
263389,258000,264000,655,29.03.2019,0.0343,0.034,0.0347,5263.6148,2.3,2.27,2.4,352,9029,8794,9040,1481,0.0149,0.0148,0.0151,3443,3911,3865,3960,941,18:47
263676,258000,264060,652,29.03.2019,0.0343,0.034,0.0347,5248.724,2.3,2.27,2.4,354,9034,8794,9040,1483,0.0149,0.0148,0.0151,3424,3920,3865,3960,941,18:52
263616,258000,264200,653,29.03.2019,0.0342,0.034,0.0347,5488.9505,2.3,2.27,2.4,353,9029,8794,9056,1498,0.0149,0.0148,0.0151,3439,3920,3865,3960,935,18:57
264118,258000,264756,654,29.03.2019,0.0343,0.034,0.0347,5499.1791,2.3,2.27,2.4,351,9074,8794,9074,1499,0.0149,0.0148,0.0151,3424,3919,3865,3960,948,19:02
264101,258000,264960,651,29.03.2019,0.0343,0.034,0.0347,5488.6641,2.3,2.27,2.4,351,9029,8794,9074,1502,0.0149,0.0148,0.0151,3424,3920,3865,3960,948,19:07
264131,258000,264960,651,29.03.2019,0.0343,0.034,0.0347,5498.2389,2.3,2.27,2.4,350,9044,8794,9075,1506,0.0149,0.0148,0.0151,3415,3920,3865,3960,939,19:12
263700,258000,264960,652,29.03.2019,0.0343,0.034,0.0347,5516.2249,2.3,2.27,2.4,350,9051,8794,9075,1511,0.0149,0.0148,0.0151,3414,3920,3865,3960,931,19:17
263850,258000,264960,649,29.03.2019,0.0344,0.034,0.0347,5510.3856,2.3,2.27,2.4,350,9044,8794,9075,1502,0.0149,0.0148,0.0151,3397,3911,3865,3960,933,19:22
263850,258000,264960,651,29.03.2019,0.0343,0.034,0.0347,5490.1778,2.3,2.27,2.4,348,9029,8794,9075,1511,0.0149,0.0148,0.0151,3402,3911,3865,3960,927,19:27
263850,258000,264960,651,29.03.2019,0.0343,0.034,0.0347,5472.6304,2.3,2.27,2.4,348,9033,8794,9075,1514,0.0149,0.0148,0.0151,3386,3912,3865,3960,907,19:32
263891,258000,264960,650,29.03.2019,0.0343,0.034,0.0347,5439.308000000001,2.3,2.27,2.4,346,9033,8794,9075,1519,0.0149,0.0148,0.0151,3386,3912,3865,3960,902,19:37
263854,258000,264960,653,29.03.2019,0.0343,0.034,0.0347,5469.6878,2.3,2.27,2.4,345,9033,8794,9075,1518,0.0149,0.0148,0.0151,3398,3912,3865,3960,896,19:42
263500,258000,264960,647,29.03.2019,0.0343,0.034,0.0347,5456.3871,2.3,2.27,2.4,347,9034,8794,9075,1516,0.0149,0.0148,0.0151,3411,3912,3865,3960,898,19:47
263319,258000,264960,649,29.03.2019,0.0343,0.034,0.0347,5457.9927,2.3,2.27,2.4,348,9034,8794,9075,1510,0.0149,0.0148,0.0151,3398,3912,3865,3960,898,19:52
263454,258000,264960,650,29.03.2019,0.0343,0.034,0.0347,5505.2827,2.3,2.27,2.4,348,9035,8794,9075,1510,0.0149,0.0148,0.0151,3389,3912,3865,3960,893,19:57
263697,258000,264960,650,29.03.2019,0.0343,0.034,0.0347,5466.3496,2.3,2.27,2.4,346,9044,8794,9075,1506,0.0149,0.0148,0.0151,3419,3912,3865,3960,894,20:02
263703,258000,264960,650,29.03.2019,0.0343,0.034,0.0347,5488.9116,2.3,2.27,2.4,346,9055,8794,9075,1504,0.0149,0.0148,0.0151,3402,3912,3865,3960,872,20:07
263736,258000,264960,654,29.03.2019,0.0343,0.034,0.0347,5468.903,2.3,2.27,2.4,344,9038,8794,9075,1507,0.0149,0.0148,0.0151,3416,3912,3865,3960,872,20:12
263784,258000,264960,652,29.03.2019,0.0343,0.034,0.0347,5489.181,2.3,2.27,2.4,346,9044,8794,9075,1500,0.0149,0.0148,0.0151,3375,3899,3865,3960,884,20:17
263700,258000,264960,652,29.03.2019,0.0343,0.034,0.0347,5495.0827,2.31,2.27,2.4,349,9044,8794,9075,1457,0.0149,0.0148,0.0151,3391,3899,3865,3960,883,20:22
263700,258000,264960,647,29.03.2019,0.0343,0.034,0.0347,5492.2435,2.31,2.27,2.4,348,9044,8794,9075,1461,0.0149,0.0148,0.0151,3390,3900,3865,3960,894,20:27
263893,258000,264960,647,29.03.2019,0.0343,0.034,0.0347,5513.3623,2.31,2.27,2.4,350,9023,8794,9075,1471,0.0148,0.0148,0.0151,3407,3900,3865,3960,894,20:32
264500,258000,264960,648,29.03.2019,0.0343,0.034,0.0347,5503.7267,2.31,2.27,2.4,358,9017,8794,9075,1481,0.0148,0.0148,0.0151,3420,3900,3865,3960,894,20:37
264187,258000,264960,646,29.03.2019,0.0343,0.034,0.0347,5517.1754,2.3,2.27,2.4,360,9039,8794,9075,1474,0.0148,0.0148,0.0151,3420,3909,3865,3960,845,20:42
263958,258000,264960,646,29.03.2019,0.0342,0.034,0.0347,5607.4718,2.3,2.27,2.4,360,9017,8794,9075,1473,0.0148,0.0148,0.0151,3441,3909,3865,3960,851,20:47
263913,258000,264960,646,29.03.2019,0.0342,0.034,0.0347,5602.649,2.3,2.27,2.4,359,9017,8794,9075,1473,0.0148,0.0148,0.0151,3447,3909,3865,3960,850,20:52
264550,258000,265000,646,29.03.2019,0.0342,0.034,0.0347,5589.9445,2.3,2.27,2.4,359,9040,8794,9075,1478,0.0148,0.0148,0.0151,3450,3909,3865,3960,849,20:57
264418,258000,265000,648,29.03.2019,0.0342,0.034,0.0347,5605.3366,2.3,2.27,2.4,358,9040,8794,9075,1478,0.0148,0.0148,0.0151,3445,3909,3865,3960,853,21:02
264509,258000,266041,646,29.03.2019,0.0342,0.034,0.0347,5622.5571,2.3,2.27,2.4,357,9068,8794,9075,1485,0.0148,0.0148,0.0151,3455,3909,3865,3960,852,21:07
264065,258000,266041,651,29.03.2019,0.0343,0.034,0.0347,5624.3613,2.3,2.27,2.4,358,9068,8794,9075,1485,0.0148,0.0148,0.0151,3455,3909,3865,3960,849,21:12
264098,258000,266041,648,29.03.2019,0.0343,0.034,0.0347,5682.3367,2.3,2.27,2.4,359,9081,8794,9083,1491,0.0148,0.0148,0.0151,3436,3909,3865,3960,840,21:17
264387,258000,266041,644,29.03.2019,0.0343,0.034,0.0347,5696.4079,2.3,2.27,2.4,359,9065,8794,9100,1508,0.0148,0.0148,0.0151,3419,3909,3865,3960,841,21:22
264098,258000,266041,650,29.03.2019,0.0342,0.034,0.0347,5718.0059,2.3,2.27,2.4,359,9047,8794,9100,1507,0.0148,0.0148,0.0151,3436,3909,3865,3960,842,21:27
264120,258000,266041,650,29.03.2019,0.0343,0.034,0.0347,5826.0771,2.3,2.27,2.4,359,9047,8794,9100,1513,0.0148,0.0148,0.0151,3435,3909,3865,3960,842,21:32
264128,258000,266041,650,29.03.2019,0.0343,0.034,0.0347,5824.835,2.3,2.27,2.4,360,9048,8794,9100,1512,0.0148,0.0148,0.0151,3437,3909,3865,3960,839,21:37
264131,258000,266041,651,29.03.2019,0.0343,0.034,0.0347,5821.382,2.3,2.27,2.4,359,9048,8794,9100,1524,0.0148,0.0148,0.0151,3437,3909,3865,3960,839,21:42
264464,258000,266041,650,29.03.2019,0.0342,0.034,0.0347,5824.8769,2.3,2.27,2.4,360,9054,8794,9100,1520,0.0148,0.0148,0.0151,3437,3909,3865,3960,840,21:47
264407,258000,266041,650,29.03.2019,0.0342,0.034,0.0347,5838.2154,2.3,2.27,2.4,358,9054,8794,9100,1514,0.0148,0.0148,0.0151,3446,3909,3865,3960,840,21:52
264428,258000,266041,652,29.03.2019,0.0343,0.034,0.0347,5830.5173,2.3,2.27,2.4,358,9054,8794,9100,1515,0.0148,0.0148,0.0151,3443,3909,3865,3960,843,21:57
264428,258000,266041,653,29.03.2019,0.0342,0.034,0.0347,5771.5719,2.3,2.27,2.4,359,9054,8794,9100,1521,0.0148,0.0148,0.0151,3440,3910,3865,3960,843,22:02
264076,258000,266041,657,29.03.2019,0.0343,0.034,0.0347,5773.3729,2.3,2.27,2.4,361,9047,8794,9100,1526,0.0148,0.0148,0.0151,3440,3910,3865,3960,855,22:07
